LineNum,servo01,servo02,servo03,servo04,servo05,servo06,servo07,servo08,servo09,servo10,servo11,servo12,servo13,servo14,servo15,servo16,servo17,servo18
148,-0,-0.0578643681825834,-0.829225771640094,1.65845154328019,-0.829225771640094,0.0578643681825834,-0,0.0578643681825834,-0.829225771640094,1.65845154328019,-0.829225771640094,-0.0578643681825834,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
149,-0,-0.0580040604709922,-0.831427045472765,1.66285409094553,-0.831427045472765,0.0580040604709922,-0,0.0580040604709922,-0.831427045472765,1.66285409094553,-0.831427045472765,-0.0580040604709922,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
150,-0,-0.058144428101084,-0.833623891423211,1.66724778284642,-0.833623891423211,0.058144428101084,-0,0.058144428101084,-0.833623891423211,1.66724778284642,-0.833623891423211,-0.058144428101084,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
151,-0,-0.0582854759765583,-0.835816346407024,1.67163269281405,-0.835816346407024,0.0582854759765583,-0,0.0582854759765583,-0.835816346407024,1.67163269281405,-0.835816346407024,-0.0582854759765583,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
152,-0,-0.0584272090486498,-0.838004446887752,1.6760088937755,-0.838004446887752,0.0584272090486498,-0,0.0584272090486498,-0.838004446887752,1.6760088937755,-0.838004446887752,-0.0584272090486498,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
153,-0,-0.0585696323167055,-0.840188228884696,1.68037645776939,-0.840188228884696,0.0585696323167055,-0,0.0585696323167055,-0.840188228884696,1.68037645776939,-0.840188228884696,-0.0585696323167055,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
154,-0,-0.05871275082877,-0.84236772798053,1.68473545596106,-0.84236772798053,0.05871275082877,-0,0.05871275082877,-0.84236772798053,1.68473545596106,-0.84236772798053,-0.05871275082877,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
155,-0,-0.0588565696821785,-0.844542979328753,1.68908595865751,-0.844542979328753,0.0588565696821785,-0,0.0588565696821785,-0.844542979328753,1.68908595865751,-0.844542979328753,-0.0588565696821785,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
156,-0,-0.0590010940241601,-0.846714017660984,1.69342803532197,-0.846714017660984,0.0590010940241601,-0,0.0590010940241601,-0.846714017660984,1.69342803532197,-0.846714017660984,-0.0590010940241601,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
157,-0,-0.0591463290524483,-0.848880877294093,1.69776175458819,-0.848880877294093,0.0591463290524483,-0,0.0591463290524483,-0.848880877294093,1.69776175458819,-0.848880877294093,-0.0591463290524483,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
158,-0,-0.0592922800159015,-0.851043592137183,1.70208718427437,-0.851043592137183,0.0592922800159015,-0,0.0592922800159015,-0.851043592137183,1.70208718427437,-0.851043592137183,-0.0592922800159015,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
159,-0,-0.0594389522151326,-0.853202195698412,1.70640439139682,-0.853202195698412,0.0594389522151326,-0,0.0594389522151326,-0.853202195698412,1.70640439139682,-0.853202195698412,-0.0594389522151326,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
160,-0,-0.0595863510031472,-0.85535672109168,1.71071344218336,-0.85535672109168,0.0595863510031472,-0,0.0595863510031472,-0.85535672109168,1.71071344218336,-0.85535672109168,-0.0595863510031472,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
161,-0,-0.0597344817859922,-0.857507201043168,1.71501440208634,-0.857507201043168,0.0597344817859922,-0,0.0597344817859922,-0.857507201043168,1.71501440208634,-0.857507201043168,-0.0597344817859922,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
162,-0,-0.0598833500234134,-0.859653667897736,1.71930733579547,-0.859653667897736,0.0598833500234134,-0,0.0598833500234134,-0.859653667897736,1.71930733579547,-0.859653667897736,-0.0598833500234134,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
163,-0,-0.060032961229523,-0.861796153625192,1.72359230725038,-0.861796153625192,0.060032961229523,-0,0.060032961229523,-0.861796153625192,1.72359230725038,-0.861796153625192,-0.060032961229523,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
164,-0,-0.0601833209734776,-0.863934689826421,1.72786937965284,-0.863934689826421,0.0601833209734776,-0,0.0601833209734776,-0.863934689826421,1.72786937965284,-0.863934689826421,-0.0601833209734776,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
165,-0,-0.0603344348801651,-0.866069307739394,1.73213861547879,-0.866069307739394,0.0603344348801651,-0,0.0603344348801651,-0.866069307739394,1.73213861547879,-0.866069307739394,-0.0603344348801651,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
166,-0,-0.0604863086309036,-0.868200038245044,1.73640007649009,-0.868200038245044,0.0604863086309036,-0,0.0604863086309036,-0.868200038245044,1.73640007649009,-0.868200038245044,-0.0604863086309036,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
167,-0,-0.0606389479641496,-0.870326911873026,1.74065382374605,-0.870326911873026,0.0606389479641496,-0,0.0606389479641496,-0.870326911873026,1.74065382374605,-0.870326911873026,-0.0606389479641496,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
168,-0,-0.0607923586762171,-0.872449958807355,1.74489991761471,-0.872449958807355,0.0607923586762171,-0,0.0607923586762171,-0.872449958807355,1.74489991761471,-0.872449958807355,-0.0607923586762171,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
169,-0,-0.0609465466220078,-0.874569208891928,1.74913841778386,-0.874569208891928,0.0609465466220078,-0,0.0609465466220078,-0.874569208891928,1.74913841778386,-0.874569208891928,-0.0609465466220078,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
170,-0,-0.0611015177157523,-0.876684691635932,1.75336938327186,-0.876684691635932,0.0611015177157523,-0,0.0611015177157523,-0.876684691635932,1.75336938327186,-0.876684691635932,-0.0611015177157523,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
171,-0,-0.0612572779317625,-0.878796436219146,1.75759287243829,-0.878796436219146,0.0612572779317625,-0,0.0612572779317625,-0.878796436219146,1.75759287243829,-0.878796436219146,-0.0612572779317625,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
172,-0,-0.0614138333051958,-0.88090447149713,1.76180894299426,-0.88090447149713,0.0614138333051958,-0,0.0614138333051958,-0.88090447149713,1.76180894299426,-0.88090447149713,-0.0614138333051958,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
173,-0,-0.0615711899328303,-0.883008826006312,1.76601765201262,-0.883008826006312,0.0615711899328303,-0,0.0615711899328303,-0.883008826006312,1.76601765201262,-0.883008826006312,-0.0615711899328303,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
174,-0,-0.0617293539738522,-0.885109527968971,1.77021905593794,-0.885109527968972,0.0617293539738522,-0,0.0617293539738522,-0.885109527968971,1.77021905593794,-0.885109527968972,-0.0617293539738522,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
175,-0,-0.0618883316506558,-0.887206605298124,1.77441321059625,-0.887206605298124,0.0618883316506558,-0,0.0618883316506558,-0.887206605298124,1.77441321059625,-0.887206605298124,-0.0618883316506558,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
176,-0,-0.062048129249655,-0.889300085602305,1.77860017120461,-0.889300085602305,0.062048129249655,-0,0.062048129249655,-0.889300085602305,1.77860017120461,-0.889300085602305,-0.062048129249655,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
177,-0,-0.0622087531221079,-0.891389996190265,1.78277999238053,-0.891389996190266,0.0622087531221079,-0,0.0622087531221079,-0.891389996190265,1.78277999238053,-0.891389996190266,-0.0622087531221079,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
178,-0,-0.0623702096849536,-0.893476364075567,1.78695272815113,-0.893476364075567,0.0623702096849536,-0,0.0623702096849536,-0.893476364075567,1.78695272815113,-0.893476364075567,-0.0623702096849536,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
179,-0,-0.0625325054216629,-0.89555921598109,1.79111843196218,-0.89555921598109,0.0625325054216629,-0,0.0625325054216629,-0.89555921598109,1.79111843196218,-0.89555921598109,-0.0625325054216629,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
180,-0,-0.0626956468831009,-0.897638578343451,1.7952771566869,-0.897638578343451,0.0626956468831009,-0,0.0626956468831009,-0.897638578343451,1.7952771566869,-0.897638578343451,-0.0626956468831009,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
181,-0,-0.0628596406884047,-0.89971447731734,1.79942895463468,-0.89971447731734,0.0628596406884047,-0,0.0628596406884047,-0.89971447731734,1.79942895463468,-0.89971447731734,-0.0628596406884047,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
182,-0,-0.063024493525873,-0.901786938779763,1.80357387755953,-0.901786938779763,0.063024493525873,-0,0.063024493525873,-0.901786938779763,1.80357387755953,-0.901786938779763,-0.063024493525873,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
183,-0,-0.0631902121538711,-0.903855988334212,1.80771197666842,-0.903855988334212,0.0631902121538711,-0,0.0631902121538711,-0.903855988334212,1.80771197666842,-0.903855988334212,-0.0631902121538711,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
184,-0,-0.0633568034017498,-0.905921651314749,1.8118433026295,-0.905921651314749,0.0633568034017498,-0,0.0633568034017498,-0.905921651314749,1.8118433026295,-0.905921651314749,-0.0633568034017498,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
185,-0,-0.0635242741707779,-0.907983952790011,1.81596790558002,-0.907983952790011,0.0635242741707779,-0,0.0635242741707779,-0.907983952790011,1.81596790558002,-0.907983952790011,-0.0635242741707779,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
186,-0,-0.0636926314350905,-0.910042917567141,1.82008583513428,-0.910042917567141,0.0636926314350905,-0,0.0636926314350905,-0.910042917567141,1.82008583513428,-0.910042917567141,-0.0636926314350905,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
187,-0,-0.0638618822426519,-0.912098570195645,1.82419714039129,-0.912098570195645,0.0638618822426519,-0,0.0638618822426519,-0.912098570195645,1.82419714039129,-0.912098570195645,-0.0638618822426519,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
188,-0,-0.0640320337162338,-0.914150934971169,1.82830186994234,-0.914150934971169,0.0640320337162338,-0,0.0640320337162338,-0.914150934971169,1.82830186994234,-0.914150934971169,-0.0640320337162338,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
189,-0,-0.0642030930544089,-0.916200035939211,1.83240007187842,-0.916200035939212,0.0642030930544089,-0,0.0642030930544089,-0.916200035939211,1.83240007187842,-0.916200035939212,-0.0642030930544089,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
190,-0,-0.0643750675325605,-0.918245896898764,1.83649179379753,-0.918245896898764,0.0643750675325605,-0,0.0643750675325605,-0.918245896898764,1.83649179379753,-0.918245896898764,-0.0643750675325605,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
191,-0,-0.0645479645039088,-0.92028854140588,1.84057708281176,-0.92028854140588,0.0645479645039088,-0,0.0645479645039088,-0.92028854140588,1.84057708281176,-0.92028854140588,-0.0645479645039088,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
192,-0,-0.0647217914005524,-0.922327992777181,1.84465598555436,-0.922327992777181,0.0647217914005524,-0,0.0647217914005524,-0.922327992777181,1.84465598555436,-0.922327992777181,-0.0647217914005524,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
193,-0,-0.0648965557345277,-0.924364274093293,1.84872854818659,-0.924364274093293,0.0648965557345277,-0,0.0648965557345277,-0.924364274093293,1.84872854818659,-0.924364274093293,-0.0648965557345277,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
194,-0,-0.0650722650988853,-0.926397408202227,1.85279481640445,-0.926397408202227,0.0650722650988853,-0,0.0650722650988853,-0.926397408202227,1.85279481640445,-0.926397408202227,-0.0650722650988853,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
195,-0,-0.0652489271687827,-0.928427417722685,1.85685483544537,-0.928427417722685,0.0652489271687827,-0,0.0652489271687827,-0.928427417722685,1.85685483544537,-0.928427417722685,-0.0652489271687827,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
196,-0,-0.0654265497025963,-0.930454325047315,1.86090865009463,-0.930454325047315,0.0654265497025963,-0,0.0654265497025963,-0.930454325047315,1.86090865009463,-0.930454325047315,-0.0654265497025963,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
197,-0,-0.0656051405430503,-0.932478152345903,1.86495630469181,-0.932478152345903,0.0656051405430503,-0,0.0656051405430503,-0.932478152345903,1.86495630469181,-0.932478152345903,-0.0656051405430503,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
198,-0,-0.0657847076183646,-0.934498921568503,1.86899784313701,-0.934498921568503,0.0657847076183646,-0,0.0657847076183646,-0.934498921568503,1.86899784313701,-0.934498921568503,-0.0657847076183646,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
199,-0,-0.0659652589434211,-0.936516654448516,1.87303330889703,-0.936516654448517,0.0659652589434211,-0,0.0659652589434211,-0.936516654448516,1.87303330889703,-0.936516654448517,-0.0659652589434211,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
200,-0,-0.0661468026209494,-0.938531372505709,1.87706274501142,-0.938531372505709,0.0661468026209494,-0,0.0661468026209494,-0.938531372505709,1.87706274501142,-0.938531372505709,-0.0661468026209494,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
201,-0,-0.066329346842732,-0.940543097049177,1.88108619409835,-0.940543097049177,0.066329346842732,-0,0.066329346842732,-0.940543097049177,1.88108619409835,-0.940543097049177,-0.066329346842732,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
202,-0,-0.066512899890829,-0.942551849180261,1.88510369836052,-0.942551849180261,0.066512899890829,-0,0.066512899890829,-0.942551849180261,1.88510369836052,-0.942551849180261,-0.066512899890829,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
203,-0,-0.0666974701388235,-0.9445576497954,1.8891152995908,-0.9445576497954,0.0666974701388235,-0,0.0666974701388235,-0.9445576497954,1.8891152995908,-0.9445576497954,-0.0666974701388235,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
204,-0,-0.0668830660530874,-0.946560519588944,1.89312103917789,-0.946560519588944,0.0668830660530874,-0,0.0668830660530874,-0.946560519588944,1.89312103917789,-0.946560519588944,-0.0668830660530874,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
205,-0,-0.0670696961940682,-0.948560479055908,1.89712095811182,-0.948560479055908,0.0670696961940682,-0,0.0670696961940682,-0.948560479055908,1.89712095811182,-0.948560479055908,-0.0670696961940682,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
206,-0,-0.0672573692175974,-0.950557548494683,1.90111509698937,-0.950557548494683,0.0672573692175974,-0,0.0672573692175974,-0.950557548494683,1.90111509698937,-0.950557548494683,-0.0672573692175974,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
207,-0,-0.0674460938762206,-0.952551748009695,1.90510349601939,-0.952551748009695,0.0674460938762206,-0,0.0674460938762206,-0.952551748009695,1.90510349601939,-0.952551748009695,-0.0674460938762206,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
208,-0,-0.0676358790205498,-0.954543097514017,1.90908619502803,-0.954543097514017,0.0676358790205498,-0,0.0676358790205498,-0.954543097514017,1.90908619502803,-0.954543097514017,-0.0676358790205498,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
209,-0,-0.0678267336006391,-0.956531616731939,1.91306323346388,-0.956531616731939,0.0678267336006391,-0,0.0678267336006391,-0.956531616731939,1.91306323346388,-0.956531616731939,-0.0678267336006391,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
210,-0,-0.0680186666673824,-0.958517325201486,1.91703465040297,-0.958517325201486,0.0680186666673824,-0,0.0680186666673824,-0.958517325201486,1.91703465040297,-0.958517325201486,-0.0680186666673824,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
211,-0,-0.0682116873739358,-0.960500242276898,1.9210004845538,-0.960500242276898,0.0682116873739358,-0,0.0682116873739358,-0.960500242276898,1.9210004845538,-0.960500242276898,-0.0682116873739358,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
212,-0,-0.0684058049771637,-0.962480387131065,1.92496077426213,-0.962480387131065,0.0684058049771637,-0,0.0684058049771637,-0.962480387131065,1.92496077426213,-0.962480387131065,-0.0684058049771637,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
213,-0,-0.0686010288391091,-0.964457778757914,1.92891555751583,-0.964457778757915,0.0686010288391091,-0,0.0686010288391091,-0.964457778757914,1.92891555751583,-0.964457778757915,-0.0686010288391091,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
214,-0,-0.0687973684284894,-0.966432435974766,1.93286487194953,-0.966432435974766,0.0687973684284894,-0,0.0687973684284894,-0.966432435974766,1.93286487194953,-0.966432435974766,-0.0687973684284894,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
215,-0,-0.068994833322218,-0.968404377424639,1.93680875484928,-0.968404377424639,0.068994833322218,-0,0.068994833322218,-0.968404377424639,1.93680875484928,-0.968404377424639,-0.068994833322218,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
216,-0,-0.0691934332069511,-0.97037362157852,1.94074724315704,-0.97037362157852,0.0691934332069511,-0,0.0691934332069511,-0.97037362157852,1.94074724315704,-0.97037362157852,-0.0691934332069511,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
217,-0,-0.0693931778806621,-0.972340186737598,1.9446803734752,-0.972340186737598,0.0693931778806621,-0,0.0693931778806621,-0.972340186737598,1.9446803734752,-0.972340186737598,-0.0693931778806621,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
218,-0,-0.0695940772542421,-0.97430409103545,1.9486081820709,-0.97430409103545,0.0695940772542421,-0,0.0695940772542421,-0.97430409103545,1.9486081820709,-0.97430409103545,-0.0695940772542421,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
219,-0,-0.0697961413531289,-0.9762653524402,1.9525307048804,-0.9762653524402,0.0697961413531289,-0,0.0697961413531289,-0.9762653524402,1.9525307048804,-0.9762653524402,-0.0697961413531289,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
220,-0,-0.0699993803189639,-0.978223988756636,1.95644797751327,-0.978223988756635,0.0699993803189639,-0,0.0699993803189639,-0.978223988756636,1.95644797751327,-0.978223988756635,-0.0699993803189639,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
221,-0,-0.0702038044112778,-0.980180017628289,1.96036003525658,-0.980180017628289,0.0702038044112778,-0,0.0702038044112778,-0.980180017628289,1.96036003525658,-0.980180017628289,-0.0702038044112778,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
222,-0,-0.0704094240092056,-0.982133456539481,1.96426691307896,-0.982133456539481,0.0704094240092056,-0,0.0704094240092056,-0.982133456539481,1.96426691307896,-0.982133456539481,-0.0704094240092056,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
223,-0,-0.0706162496132314,-0.984084322817338,1.96816864563467,-0.984084322817337,0.0706162496132314,-0,0.0706162496132314,-0.984084322817338,1.96816864563467,-0.984084322817337,-0.0706162496132314,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
224,-0,-0.0708242918469648,-0.98603263363376,1.97206526726752,-0.98603263363376,0.0708242918469648,-0,0.0708242918469648,-0.98603263363376,1.97206526726752,-0.98603263363376,-0.0708242918469648,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
225,-0,-0.0710335614589471,-0.987978406007375,1.97595681201475,-0.987978406007375,0.0710335614589471,-0,0.0710335614589471,-0.987978406007375,1.97595681201475,-0.987978406007375,-0.0710335614589471,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
226,-0,-0.0712440693244902,-0.989921656805443,1.97984331361089,-0.989921656805443,0.0712440693244902,-0,0.0712440693244902,-0.989921656805443,1.97984331361089,-0.989921656805443,-0.0712440693244902,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
227,-0,-0.071455826447548,-0.991862402745734,1.98372480549147,-0.991862402745734,0.071455826447548,-0,0.071455826447548,-0.991862402745734,1.98372480549147,-0.991862402745734,-0.071455826447548,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
228,-0,-0.0716688439626204,-0.993800660398383,1.98760132079677,-0.993800660398383,0.0716688439626204,-0,0.0716688439626204,-0.993800660398383,1.98760132079677,-0.993800660398383,-0.0716688439626204,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
229,-0,-0.0718831331366923,-0.995736446187699,1.9914728923754,-0.995736446187699,0.0718831331366923,-0,0.0718831331366923,-0.995736446187699,1.9914728923754,-0.995736446187699,-0.0718831331366923,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
230,-0,-0.0720987053712057,-0.997669776393954,1.99533955278791,-0.997669776393954,0.0720987053712057,-0,0.0720987053712057,-0.997669776393954,1.99533955278791,-0.997669776393954,-0.0720987053712057,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
231,-0,-0.0723155722040684,-0.99960066715514,1.99920133431028,-0.99960066715514,0.0723155722040684,-0,0.0723155722040684,-0.99960066715514,1.99920133431028,-0.99960066715514,-0.0723155722040684,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
232,-0,-0.072533745311698,-1.0015291344687,2.00305826893739,-1.0015291344687,0.072533745311698,-0,0.072533745311698,-1.0015291344687,2.00305826893739,-1.0015291344687,-0.072533745311698,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
233,-0,-0.072753236511103,-1.0034551941932,2.00691038838641,-1.0034551941932,0.072753236511103,-0,0.072753236511103,-1.0034551941932,2.00691038838641,-1.0034551941932,-0.072753236511103,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
234,-0,-0.0729740577620012,-1.00537886205006,2.01075772410013,-1.00537886205006,0.0729740577620012,-0,0.0729740577620012,-1.00537886205006,2.01075772410013,-1.00537886205006,-0.0729740577620012,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
235,-0,-0.0731962211689766,-1.00730015362513,2.01460030725026,-1.00730015362513,0.0731962211689766,-0,0.0731962211689766,-1.00730015362513,2.01460030725026,-1.00730015362513,-0.0731962211689766,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
236,-0,-0.0734197389836756,-1.00921908437034,2.01843816874067,-1.00921908437034,0.0734197389836756,-0,0.0734197389836756,-1.00921908437034,2.01843816874067,-1.00921908437034,-0.0734197389836756,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
237,-0,-0.0736446236070432,-1.01113566960527,2.02227133921054,-1.01113566960527,0.0736446236070432,-0,0.0736446236070432,-1.01113566960527,2.02227133921054,-1.01113566960527,-0.0736446236070432,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
238,-0,-0.0738708875915995,-1.01304992451876,2.02609984903751,-1.01304992451876,0.0738708875915995,-0,0.0738708875915995,-1.01304992451876,2.02609984903751,-1.01304992451876,-0.0738708875915995,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
239,-0,-0.0740985436437588,-1.01496186417037,2.02992372834074,-1.01496186417037,0.0740985436437588,-0,0.0740985436437588,-1.01496186417037,2.02992372834074,-1.01496186417037,-0.0740985436437588,0.641767857762146,-0.0104027835634102,-1.17049165269399,0.641767857762146,0.0104027835634102,-1.17049165269399
